Start,Type,Latency,Code
1313382292,Get,76246708,200
1341131667,Get,70507667,200
1341214667,Get,70533375,200
1342008917,Get,70168417,200
1341282250,Get,71596625,200
1342141709,Get,71533417,200
1342066292,Get,72127250,200
1343584625,Get,70656041,200
1340782542,Get,74040041,200
1343994875,Get,70896500,200
1343256209,Get,71595500,200
1343351125,Get,71950667,200
1343403209,Get,72665125,200
1343494625,Get,72656208,200
1343898875,Get,72319875,200
1343729417,Get,72385542,200
1343785834,Get,72896667,200
1343663125,Get,73081583,200
1344949542,Get,71858083,200
1345026125,Get,72762833,200
1345099959,Get,72758875,200
1345155875,Get,72666791,200
1345215167,Get,73416750,200
1345276000,Get,73431667,200
1345391417,Get,73282458,200
1345455834,Get,73355083,200
1345336375,Get,73423750,200
1345520959,Get,73514167,200
1345581250,Get,73499584,200
1345703334,Get,74434709,200
1345821750,Get,74385333,200
1345643084,Get,74522000,200
1345883000,Get,74434584,200
1345762167,Get,74502250,200
1345988917,Get,76130291,200
1347251750,Get,74952792,200
1347324709,Get,74952583,200
1345934125,Get,76216042,200
1347417042,Get,77576709,200
1347545209,Get,77539167,200
1347484792,Get,77562958,200
1347598334,Get,78013416,200
1369172917,Get,82685083,200
1379994334,Get,72387833,200
1369309042,Get,82661625,200
1376699042,Get,75491333,200
1376625542,Get,75490958,200
1384985750,Get,72053500,200
1385067042,Get,72348458,200
1385128542,Get,73071583,200
1386518000,Get,72082917,200
1386448417,Get,72425917,200
1386691959,Get,72418584,200
1385765125,Get,73944208,200
1386596875,Get,73208584,200
1386854375,Get,72880500,200
1386790584,Get,75232708,200
1389367834,Get,73410458,200
1389443375,Get,73817958,200
1389643000,Get,75055167,200
1389707625,Get,75208000,200
1389582917,Get,75280625,200
1389777500,Get,75039875,200
1389843125,Get,74931458,200
1389514917,Get,75183333,200
1411718167,Get,68544667,200
1412246792,Get,69625833,200
1411822209,Get,70050417,200
1414347292,Get,70047000,200
1415045084,Get,69902708,200
1413743709,Get,71270250,200
1412949584,Get,72025792,200
1414967250,Get,71279125,200
1414269417,Get,72000666,200
1414893292,Get,71368833,200
1415365125,Get,73183417,200
1416364167,Get,72246459,200
1416222834,Get,72366583,200
1416148459,Get,72418667,200
1416823750,Get,74202083,200
1416296834,Get,74848375,200
1416746000,Get,77456916,200
1418004334,Get,76345792,200
1419015625,Get,75427250,200
1417862959,Get,76435500,200
1417931500,Get,76351875,200
1416899667,Get,77342667,200
1420631459,Get,74099125,200
1420563959,Get,74152917,200
1420287959,Get,74393709,200
1420224667,Get,74432292,200
1420369250,Get,74258584,200
1419104417,Get,75450833,200
1419173042,Get,75375208,200
1418785292,Get,75748125,200
1418938709,Get,75527208,200
1418867750,Get,75537209,200
1418705042,Get,75660500,200
1422194417,Get,74249791,200
1422281375,Get,74916792,200
1422445167,Get,74765750,200
1422359417,Get,76097375,200
1425081667,Get,73402083,200
1425234250,Get,74878875,200
1425673667,Get,74505458,200
1425156917,Get,74976750,200
1453002292,Get,69299917,200
1453344125,Get,71484750,200
1454055792,Get,70904834,200
1454476917,Get,72800084,200
1454929750,Get,73193458,200
1457721000,Get,70426208,200
1457899584,Get,70532042,200
1458361750,Get,72473583,200
1459872417,Get,71384500,200
1458727959,Get,72547959,200
1459006834,Get,73024625,200
1459959750,Get,72106750,200
1459241667,Get,72844958,200
1460076875,Get,72489417,200
1463401125,Get,71603542,200
1462717542,Get,72330791,200
1462881542,Get,72655375,200
1465429000,Get,71302208,200
1466265209,Get,70874792,200
1465957875,Get,71711833,200
1466127334,Get,71557167,200
1465766625,Get,75691292,200
1466384000,Get,75073917,200
1480678084,Get,69074334,200
1482003792,Get,68282583,200
1481946875,Get,68904000,200
1485165834,Get,69536916,200
1484651709,Get,70448792,200
1486324500,Get,69666000,200
1485398334,Get,71148750,200
1485287625,Get,71285125,200
1486471750,Get,73073167,200
1486412459,Get,73722792,200
1488642000,Get,72216459,200
1488828334,Get,87650417,200
1488719459,Get,87829834,200
1491173334,Get,85622125,200
1491063125,Get,85794625,200
1488903959,Get,87928083,200
1494803417,Get,82635125,200
1494876459,Get,82608459,200
1494690375,Get,84816833,200
1495270959,Get,84353625,200
1494997750,Get,84684167,200
1495375042,Get,84227083,200
1495054375,Get,84777083,200
1495323042,Get,84256458,200
1495520500,Get,84039916,200
1494443542,Get,85108834,200
1494356667,Get,85159584,200
1495434500,Get,84072792,200
1494569250,Get,85098666,200
1495217584,Get,84428375,200
1494942417,Get,86352791,200
1495165750,Get,86181125,200
1497937292,Get,83455916,200
1497288417,Get,84075709,200
1496511375,Get,84817833,200
1495113042,Get,86197416,200
1500233292,Get,81286291,200
1500297000,Get,81202958,200
1500177542,Get,81291709,200
1498551834,Get,82885292,200
1498610375,Get,82804667,200
1522517334,Get,69253125,200
1525160709,Get,69580250,200
1525017042,Get,70484125,200
1527361459,Get,68987709,200
1528194709,Get,70991333,200
1528252792,Get,71730292,200
